REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,YEARWEEK,PRETTYDATE
Kentucky,2013,25,0.0246124,1,5,4063,2013-25,2013-06-24
Kentucky,2013,26,0.082085,4,6,4873,2013-26,2013-07-01
Kentucky,2013,27,0.0212585,1,6,4704,2013-27,2013-07-08
Kentucky,2013,28,0.0596184,3,6,5032,2013-28,2013-07-15
Kentucky,2013,29,0.290135,3,5,1034,2013-29,2013-07-22
Kentucky,2013,30,0.0954745,5,6,5237,2013-30,2013-07-29
Kentucky,2013,31,0.0212134,1,6,4714,2013-31,2013-08-05
Kentucky,2013,32,0.136719,7,6,5120,2013-32,2013-08-12
Kentucky,2013,33,0.11655,6,5,5148,2013-33,2013-08-19
Kentucky,2013,34,0.149142,8,5,5364,2013-34,2013-08-26
Kentucky,2013,35,0.153227,8,5,5221,2013-35,2013-09-02
Kentucky,2013,36,0.133283,7,5,5252,2013-36,2013-09-09
Kentucky,2013,37,0.222924,12,5,5383,2013-37,2013-09-16
Kentucky,2013,38,0.114613,6,5,5235,2013-38,2013-09-23
Kentucky,2013,39,0.220629,12,6,5439,2013-39,2013-09-30
Kentucky,2013,40,0.242983,49,17,20166,2013-40,2013-10-07
Kentucky,2013,41,0.168366,35,16,20788,2013-41,2013-10-14
Kentucky,2013,42,0.284356,58,17,20397,2013-42,2013-10-21
Kentucky,2013,43,0.38655,83,18,21472,2013-43,2013-10-28
Kentucky,2013,44,0.538913,111,18,20597,2013-44,2013-11-04
Kentucky,2013,45,0.564254,120,17,21267,2013-45,2013-11-11
Kentucky,2013,46,0.464582,97,17,20879,2013-46,2013-11-18
Kentucky,2013,47,0.304366,67,16,22013,2013-47,2013-11-25
Kentucky,2013,48,0.156519,30,15,19167,2013-48,2013-12-02
Kentucky,2013,49,0.601551,114,16,18951,2013-49,2013-12-09
Kentucky,2013,50,0.486114,101,16,20777,2013-50,2013-12-16
Kentucky,2013,51,0.744744,164,16,22021,2013-51,2013-12-23
Kentucky,2013,52,1.56378,229,16,14644,2013-52,2013-12-30
Kentucky,2014,1,1.92635,373,17,19363,2014-1,2014-01-06
Kentucky,2014,2,1.74694,325,16,18604,2014-2,2014-01-13
Kentucky,2014,3,1.60158,349,19,21791,2014-3,2014-01-20
Kentucky,2014,4,1.36875,235,19,17169,2014-4,2014-01-27
Kentucky,2014,5,1.08631,272,19,25039,2014-5,2014-02-03
Kentucky,2014,6,1.05997,190,18,17925,2014-6,2014-02-10
Kentucky,2014,7,0.777628,156,19,20061,2014-7,2014-02-17
Kentucky,2014,8,0.829515,172,19,20735,2014-8,2014-02-24
Kentucky,2014,9,0.447359,103,16,23024,2014-9,2014-03-03
Kentucky,2014,10,0.322959,55,14,17030,2014-10,2014-03-10
Kentucky,2014,11,0.176417,37,16,20973,2014-11,2014-03-17
Kentucky,2014,12,0.141301,31,15,21939,2014-12,2014-03-24
Kentucky,2014,13,0.188472,43,15,22815,2014-13,2014-03-31
Kentucky,2014,14,0.246085,44,16,17880,2014-14,2014-04-07
Kentucky,2014,15,0.140948,29,16,20575,2014-15,2014-04-14
Kentucky,2014,16,0.140517,29,15,20638,2014-16,2014-04-21
Kentucky,2014,17,0.159146,34,16,21364,2014-17,2014-04-28
Kentucky,2014,18,0.122162,24,17,19646,2014-18,2014-05-05
Kentucky,2014,19,0.0443197,9,17,20307,2014-19,2014-05-12
Kentucky,2014,20,0.0146056,3,14,20540,2014-20,2014-05-19
Kentucky,2014,21,0.00465983,1,16,21460,2014-21,2014-05-26
Kentucky,2014,22,0.0157274,3,14,19075,2014-22,2014-06-02
Kentucky,2014,23,0.0155023,3,12,19352,2014-23,2014-06-09
Kentucky,2014,24,0.00522357,1,12,19144,2014-24,2014-06-16
Kentucky,2014,25,0.00471254,1,12,21220,2014-25,2014-06-23
Kentucky,2014,26,0,0,12,21923,2014-26,2014-06-30
Kentucky,2014,27,0.0210194,4,12,19030,2014-27,2014-07-07
Kentucky,2014,28,0.00958176,2,12,20873,2014-28,2014-07-14
Kentucky,2014,29,0.00530279,1,11,18858,2014-29,2014-07-21
Kentucky,2014,30,0,0,11,19073,2014-30,2014-07-28
Kentucky,2014,31,0,0,11,19806,2014-31,2014-08-04
Kentucky,2014,32,0.00555062,1,10,18016,2014-32,2014-08-11
Kentucky,2014,33,0,0,9,18505,2014-33,2014-08-18
Kentucky,2014,34,0,0,10,19611,2014-34,2014-08-25
Kentucky,2014,35,0.00441579,1,10,22646,2014-35,2014-09-01
Kentucky,2014,36,0,0,10,16237,2014-36,2014-09-08
Kentucky,2014,37,0.0198639,4,10,20137,2014-37,2014-09-15
Kentucky,2014,38,0.0399401,8,10,20030,2014-38,2014-09-22
Kentucky,2014,39,0.0906454,5,6,5516,2014-39,2014-09-29
Kentucky,2014,40,0.100271,20,17,19946,2014-40,2014-10-06
Kentucky,2014,41,0.0897384,20,17,22287,2014-41,2014-10-13
Kentucky,2014,42,0.048178,11,19,22832,2014-42,2014-10-20
Kentucky,2014,43,0.164097,38,19,23157,2014-43,2014-10-27
Kentucky,2014,44,0.0676779,17,19,25119,2014-44,2014-11-03
Kentucky,2014,45,0.165563,34,17,20536,2014-45,2014-11-10
Kentucky,2014,46,0.197481,45,19,22787,2014-46,2014-11-17
Kentucky,2014,47,0.296366,69,19,23282,2014-47,2014-11-24
Kentucky,2014,48,0.330723,68,18,20561,2014-48,2014-12-01
Kentucky,2014,49,0.942827,203,20,21531,2014-49,2014-12-08
Kentucky,2014,50,1.7344,303,19,17470,2014-50,2014-12-15
Kentucky,2014,51,2.98465,737,20,24693,2014-51,2014-12-22
Kentucky,2014,52,3.28006,665,18,20274,2014-52,2014-12-29
Kentucky,2015,1,2.36296,494,20,20906,2015-1,2015-01-05
Kentucky,2015,2,1.30873,288,21,22006,2015-2,2015-01-12
Kentucky,2015,3,1.09457,239,21,21835,2015-3,2015-01-19
Kentucky,2015,4,1.52083,146,22,9600,2015-4,2015-01-26
Kentucky,2015,5,0.68693,153,23,22273,2015-5,2015-02-02
Kentucky,2015,6,0.501695,111,19,22125,2015-6,2015-02-09
Kentucky,2015,7,0.488303,67,20,13721,2015-7,2015-02-16
Kentucky,2015,8,0.369331,79,19,21390,2015-8,2015-02-23
Kentucky,2015,9,0.244362,48,19,19643,2015-9,2015-03-02
Kentucky,2015,10,0.37317,79,19,21170,2015-10,2015-03-09
Kentucky,2015,11,0.47423,106,18,22352,2015-11,2015-03-16
Kentucky,2015,12,0.278806,58,18,20803,2015-12,2015-03-23
Kentucky,2015,13,0.403966,88,19,21784,2015-13,2015-03-30
Kentucky,2015,14,0.466883,102,20,21847,2015-14,2015-04-06
Kentucky,2015,15,0.23213,53,19,22832,2015-15,2015-04-13
Kentucky,2015,16,0.234262,55,18,23478,2015-16,2015-04-20
Kentucky,2015,17,0.186426,42,19,22529,2015-17,2015-04-27
Kentucky,2015,18,0.111622,25,17,22397,2015-18,2015-05-04
Kentucky,2015,19,0.0589863,13,17,22039,2015-19,2015-05-11
Kentucky,2015,20,0.0520021,10,17,19230,2015-20,2015-05-18
Kentucky,2015,21,0.0199223,4,15,20078,2015-21,2015-05-25
Kentucky,2015,22,0.0229053,5,15,21829,2015-22,2015-06-01
Kentucky,2015,23,0.0241698,5,11,20687,2015-23,2015-06-08
Kentucky,2015,24,0.00977565,2,12,20459,2015-24,2015-06-15
Kentucky,2015,25,0.00485343,1,11,20604,2015-25,2015-06-22
Kentucky,2015,26,0.00555833,1,11,17991,2015-26,2015-06-29
Kentucky,2015,27,0.00511274,1,12,19559,2015-27,2015-07-06
Kentucky,2015,28,0.0149873,3,12,20017,2015-28,2015-07-13
Kentucky,2015,29,0.005003,1,13,19988,2015-29,2015-07-20
Kentucky,2015,30,0.0149536,3,10,20062,2015-30,2015-07-27
Kentucky,2015,31,0,0,12,19792,2015-31,2015-08-03
Kentucky,2015,32,0,0,9,20006,2015-32,2015-08-10
Kentucky,2015,33,0.0047776,1,9,20931,2015-33,2015-08-17
Kentucky,2015,34,0.0190087,4,10,21043,2015-34,2015-08-24
Kentucky,2015,35,0.00493097,1,9,20280,2015-35,2015-08-31
Kentucky,2015,36,0.0174886,3,9,17154,2015-36,2015-09-07
Kentucky,2015,37,0.0324781,7,9,21553,2015-37,2015-09-14
Kentucky,2015,38,0.0534974,12,9,22431,2015-38,2015-09-21
Kentucky,2015,39,0.0502581,11,10,21887,2015-39,2015-09-28
Kentucky,2015,40,0.236898,57,24,24061,2015-40,2015-10-05
Kentucky,2015,41,0.307777,78,27,25343,2015-41,2015-10-12
Kentucky,2015,42,0.318249,82,23,25766,2015-42,2015-10-19
Kentucky,2015,43,0.423318,118,29,27875,2015-43,2015-10-26
Kentucky,2015,44,0.494734,132,28,26681,2015-44,2015-11-02
Kentucky,2015,45,0.492591,121,28,24564,2015-45,2015-11-09
Kentucky,2015,46,0.52279,135,28,25823,2015-46,2015-11-16
Kentucky,2015,47,0.58523,134,31,22897,2015-47,2015-11-23
Kentucky,2015,48,0.607979,169,37,27797,2015-48,2015-11-30
Kentucky,2015,49,0.535988,147,35,27426,2015-49,2015-12-07
Kentucky,2015,50,0.612963,169,37,27571,2015-50,2015-12-14
Kentucky,2015,51,0.639235,135,36,21119,2015-51,2015-12-21
Kentucky,2015,52,0.590034,137,36,23219,2015-52,2015-12-28
Kentucky,2016,1,0.652522,175,38,26819,2016-1,2016-01-04
Kentucky,2016,2,0.639714,172,40,26887,2016-2,2016-01-11
Kentucky,2016,3,0.434208,92,37,21188,2016-3,2016-01-18
Kentucky,2016,4,0.514626,133,39,25844,2016-4,2016-01-25
Kentucky,2016,5,0.708629,187,38,26389,2016-5,2016-02-01
Kentucky,2016,6,1.00349,253,37,25212,2016-6,2016-02-08
Kentucky,2016,7,1.48209,398,38,26854,2016-7,2016-02-15
Kentucky,2016,8,2.34549,526,38,22426,2016-8,2016-02-22
Kentucky,2016,9,2.1133,576,36,27256,2016-9,2016-02-29
Kentucky,2016,10,2.67058,746,38,27934,2016-10,2016-03-07
Kentucky,2016,11,2.2474,494,35,21981,2016-11,2016-03-14
Kentucky,2016,12,1.58069,387,35,24483,2016-12,2016-03-21
Kentucky,2016,13,1.4745,371,36,25161,2016-13,2016-03-28
Kentucky,2016,14,1.28462,320,35,24910,2016-14,2016-04-04
Kentucky,2016,15,1.31761,315,34,23907,2016-15,2016-04-11
Kentucky,2016,16,0.853296,218,30,25548,2016-16,2016-04-18
Kentucky,2016,17,0.597027,147,31,24622,2016-17,2016-04-25
Kentucky,2016,18,0.39467,93,30,23564,2016-18,2016-05-02
Kentucky,2016,19,0.304206,69,28,22682,2016-19,2016-05-09
Kentucky,2016,20,0.23543,53,28,22512,2016-20,2016-05-16
Kentucky,2016,21,0.149585,29,22,19387,2016-21,2016-05-23
Kentucky,2016,22,0.0957625,20,20,20885,2016-22,2016-05-30
Kentucky,2016,23,0.0587889,11,20,18711,2016-23,2016-06-06
Kentucky,2016,24,0.0385598,8,18,20747,2016-24,2016-06-13
Kentucky,2016,25,0.044359,9,16,20289,2016-25,2016-06-20
Kentucky,2016,26,0.00578436,1,15,17288,2016-26,2016-06-27
Kentucky,2016,27,0.0115168,2,15,17366,2016-27,2016-07-04
Kentucky,2016,28,0.00981836,2,15,20370,2016-28,2016-07-11
Kentucky,2016,29,0.0200552,4,15,19945,2016-29,2016-07-18
Kentucky,2016,30,0.00492368,1,15,20310,2016-30,2016-07-25
Kentucky,2016,31,0.0151707,3,17,19775,2016-31,2016-08-01
Kentucky,2016,32,0.0148846,3,14,20155,2016-32,2016-08-08
Kentucky,2016,33,0.105127,22,14,20927,2016-33,2016-08-15
Kentucky,2016,34,0.111405,8,10,7181,2016-34,2016-08-22
Kentucky,2016,35,0.124775,9,10,7213,2016-35,2016-08-29
Kentucky,2016,36,0.294076,21,9,7141,2016-36,2016-09-05
Kentucky,2016,37,0.267809,20,9,7468,2016-37,2016-09-12
Kentucky,2016,38,0.534833,39,10,7292,2016-38,2016-09-19
Kentucky,2016,39,2.13869,66,8,3086,2016-39,2016-09-26
Kentucky,2016,40,0.532645,128,31,24031,2016-40,2016-10-03
Kentucky,2016,41,0.419714,101,30,24064,2016-41,2016-10-10
Kentucky,2016,42,0.638821,169,32,26455,2016-42,2016-10-17
Kentucky,2016,43,1.01945,260,34,25504,2016-43,2016-10-24
Kentucky,2016,44,0.675377,168,33,24875,2016-44,2016-10-31
Kentucky,2016,45,0.691474,173,33,25019,2016-45,2016-11-07
Kentucky,2016,46,1.17578,259,31,22028,2016-46,2016-11-14
Kentucky,2016,47,0.880479,181,31,20557,2016-47,2016-11-21
Kentucky,2016,48,1.39493,356,29,25521,2016-48,2016-11-28
Kentucky,2016,49,0.709875,169,31,23807,2016-49,2016-12-05
Kentucky,2016,50,1.04621,211,30,20168,2016-50,2016-12-12
Kentucky,2016,51,3.76962,413,29,10956,2016-51,2016-12-19
Kentucky,2016,52,4.25743,473,30,11110,2016-52,2016-12-26
Kentucky,2017,1,2.56237,266,30,10381,2017-1,2017-01-02
Kentucky,2017,2,3.60641,394,32,10925,2017-2,2017-01-09
Kentucky,2017,3,4.44958,462,31,10383,2017-3,2017-01-16
Kentucky,2017,4,4.8653,540,29,11099,2017-4,2017-01-23
Kentucky,2017,5,4.51889,464,27,10268,2017-5,2017-01-30
Kentucky,2017,6,6.5129,689,25,10579,2017-6,2017-02-06
Kentucky,2017,7,9.21883,1081,28,11726,2017-7,2017-02-13
Kentucky,2017,8,8.21918,858,26,10439,2017-8,2017-02-20
Kentucky,2017,9,6.13134,633,26,10324,2017-9,2017-02-27
Kentucky,2017,10,6.71037,696,25,10372,2017-10,2017-03-06
Kentucky,2017,11,7.54849,755,24,10002,2017-11,2017-03-13
Kentucky,2017,12,8.17308,850,24,10400,2017-12,2017-03-20
Kentucky,2017,13,5.49145,514,22,9360,2017-13,2017-03-27
Kentucky,2017,14,3.9444,315,21,7986,2017-14,2017-04-03
Kentucky,2017,15,1.89341,162,21,8556,2017-15,2017-04-10
Kentucky,2017,16,1.28961,105,18,8142,2017-16,2017-04-17
Kentucky,2017,17,0.924409,79,20,8546,2017-17,2017-04-24
Kentucky,2017,18,0.735196,55,16,7481,2017-18,2017-05-01
Kentucky,2017,19,0.503912,38,16,7541,2017-19,2017-05-08
Kentucky,2017,20,0.437637,30,14,6855,2017-20,2017-05-15
Kentucky,2017,21,0.37114,25,12,6736,2017-21,2017-05-22
Kentucky,2017,22,0.316907,20,12,6311,2017-22,2017-05-29
Kentucky,2017,23,0.177077,11,9,6212,2017-23,2017-06-05
Kentucky,2017,24,0.121249,8,11,6598,2017-24,2017-06-12
Kentucky,2017,25,0.186509,12,11,6434,2017-25,2017-06-19
Kentucky,2017,26,0.161473,10,11,6193,2017-26,2017-06-26
Kentucky,2017,27,0.164718,10,11,6071,2017-27,2017-07-03
Kentucky,2017,28,0.198504,13,10,6549,2017-28,2017-07-10
Kentucky,2017,29,0.13751,9,10,6545,2017-29,2017-07-17
Kentucky,2017,30,0.124572,8,10,6422,2017-30,2017-07-24
Kentucky,2017,31,0.108527,7,9,6450,2017-31,2017-07-31
Kentucky,2017,32,0.103245,7,9,6780,2017-32,2017-08-07
Kentucky,2017,33,0.178918,12,8,6707,2017-33,2017-08-14
Kentucky,2017,34,0.0896593,6,9,6692,2017-34,2017-08-21
Kentucky,2017,35,0.33108,24,9,7249,2017-35,2017-08-28
Kentucky,2017,36,0.217662,14,8,6432,2017-36,2017-09-04
Kentucky,2017,37,0.341344,25,9,7324,2017-37,2017-09-11
Kentucky,2017,38,0.380745,28,9,7354,2017-38,2017-09-18
Kentucky,2017,39,0.34463,18,8,5223,2017-39,2017-09-25
Kentucky,2017,40,0.727819,63,24,8656,2017-40,2017-10-02
Kentucky,2017,41,0.995265,103,30,10349,2017-41,2017-10-09
Kentucky,2017,42,0.975701,104,33,10659,2017-42,2017-10-16
Kentucky,2017,43,1.46052,160,34,10955,2017-43,2017-10-23
Kentucky,2017,44,1.6751,182,35,10865,2017-44,2017-10-30
Kentucky,2017,45,1.60245,173,33,10796,2017-45,2017-11-06
Kentucky,2017,46,2.17625,243,35,11166,2017-46,2017-11-13
Kentucky,2017,47,1.73643,151,33,8696,2017-47,2017-11-20
Kentucky,2017,48,2.10069,237,35,11282,2017-48,2017-11-27
Kentucky,2017,49,3.32791,368,37,11058,2017-49,2017-12-04
Kentucky,2017,50,4.8155,522,35,10840,2017-50,2017-12-11
Kentucky,2017,51,9.64837,1007,30,10437,2017-51,2017-12-18
Kentucky,2017,52,8.73841,782,32,8949,2017-52,2017-12-25
Kentucky,2018,1,10.9567,1096,31,10003,2018-1,2018-01-08
Kentucky,2018,2,12.2925,1111,33,9038,2018-2,2018-01-15
Kentucky,2018,3,10.7825,1214,35,11259,2018-3,2018-01-22
Kentucky,2018,4,9.22906,1245,37,13490,2018-4,2018-01-29
Kentucky,2018,5,10.143,1277,34,12590,2018-5,2018-02-05
Kentucky,2018,6,9.78003,1276,34,13047,2018-6,2018-02-12
Kentucky,2018,7,8.88619,1172,32,13189,2018-7,2018-02-19
Kentucky,2018,8,8.47563,819,31,9663,2018-8,2018-02-26
Kentucky,2018,9,5.81229,527,30,9067,2018-9,2018-03-05
Kentucky,2018,10,4.82583,399,27,8268,2018-10,2018-03-12
Kentucky,2018,11,2.85061,262,27,9191,2018-11,2018-03-19
Kentucky,2018,12,3.05451,260,29,8512,2018-12,2018-03-26
Kentucky,2018,13,2.98046,241,24,8086,2018-13,2018-04-02
Kentucky,2018,14,2.64124,187,25,7080,2018-14,2018-04-09
Kentucky,2018,15,1.75079,128,19,7311,2018-15,2018-04-16
Kentucky,2018,16,1.3383100000000001,104,23,7771,2018-16,2018-04-23
Kentucky,2018,17,1.15894,84,18,7248,2018-17,2018-04-30
Kentucky,2018,18,0.697242,45,13,6454,2018-18,2018-05-07
Kentucky,2018,19,0.854836,54,11,6317,2018-19,2018-05-14
Kentucky,2018,20,0.621697,40,11,6434,2018-20,2018-05-21
Louisiana,2010,40,2.28108,391,41,17141,2010-40,2010-10-04
Louisiana,2010,41,2.04776,325,39,15871,2010-41,2010-10-11
Louisiana,2010,42,2.42974,402,47,16545,2010-42,2010-10-18
Louisiana,2010,43,1.92854,326,39,16904,2010-43,2010-10-25
Louisiana,2010,44,2.80934,492,39,17513,2010-44,2010-11-01
Louisiana,2010,45,2.08577,463,44,22198,2010-45,2010-11-08
Louisiana,2010,46,2.81506,539,37,19147,2010-46,2010-11-15
Louisiana,2010,47,2.92706,433,41,14793,2010-47,2010-11-22
Louisiana,2010,48,2.66482,443,40,16624,2010-48,2010-11-29
Louisiana,2010,49,2.80486,492,40,17541,2010-49,2010-12-06
Louisiana,2010,50,3.37939,450,34,13316,2010-50,2010-12-13
Louisiana,2010,51,3.82638,588,25,15367,2010-51,2010-12-20
Louisiana,2010,52,5.63071,1307,46,23212,2010-52,2010-12-27
Louisiana,2011,1,4.38839,922,40,21010,2011-1,2011-01-03
Louisiana,2011,2,5.7204,989,32,17289,2011-2,2011-01-10
Louisiana,2011,3,7.82892,1684,44,21510,2011-3,2011-01-17
Louisiana,2011,4,6.63419,1035,35,15601,2011-4,2011-01-24
Louisiana,2011,5,10.046,2251,44,22407,2011-5,2011-01-31
Louisiana,2011,6,7.28468,1596,42,21909,2011-6,2011-02-07
Louisiana,2011,7,7.37081,1656,43,22467,2011-7,2011-02-14
Louisiana,2011,8,5.05296,1102,39,21809,2011-8,2011-02-21
Louisiana,2011,9,4.11286,602,25,14637,2011-9,2011-02-28
Louisiana,2011,10,3.54024,596,35,16835,2011-10,2011-03-07
Louisiana,2011,11,3.35263,695,40,20730,2011-11,2011-03-14
Louisiana,2011,12,2.91683,585,38,20056,2011-12,2011-03-21
Louisiana,2011,13,1.82657,392,41,21461,2011-13,2011-03-28
Louisiana,2011,14,2.48497,467,40,18793,2011-14,2011-04-04
Louisiana,2011,15,1.48567,242,29,16289,2011-15,2011-04-11
Louisiana,2011,16,1.5376,219,35,14243,2011-16,2011-04-18
Louisiana,2011,17,1.90088,308,34,16203,2011-17,2011-04-25
Louisiana,2011,18,1.50696,184,30,12210,2011-18,2011-05-02
Louisiana,2011,19,0.747833,107,29,14308,2011-19,2011-05-09
Louisiana,2011,20,1.0801,178,30,16480,2011-20,2011-05-16
Louisiana,2011,21,1.1524,165,28,14318,2011-21,2011-05-23
Louisiana,2011,22,0.851813,121,27,14205,2011-22,2011-05-30
Louisiana,2011,23,0.968153,152,31,15700,2011-23,2011-06-06
Louisiana,2011,24,1.14943,162,28,14094,2011-24,2011-06-13
Louisiana,2011,25,0.973157,149,25,15311,2011-25,2011-06-20
Louisiana,2011,26,1.04512,145,21,13874,2011-26,2011-06-27
Louisiana,2011,27,0.739982,65,12,8784,2011-27,2011-07-04
Louisiana,2011,28,0.91623,119,21,12988,2011-28,2011-07-11
Louisiana,2011,29,1.22133,180,20,14738,2011-29,2011-07-18
Louisiana,2011,30,1.13324,169,20,14913,2011-30,2011-07-25
Louisiana,2011,31,0.872698,109,19,12490,2011-31,2011-08-01
Louisiana,2011,32,1.08269,113,17,10437,2011-32,2011-08-08
Louisiana,2011,33,1.12234,121,17,10781,2011-33,2011-08-15
Louisiana,2011,34,1.44716,198,17,13682,2011-34,2011-08-22
Louisiana,2011,35,1.36734,171,18,12506,2011-35,2011-08-29
Louisiana,2011,36,1.70683,170,15,9960,2011-36,2011-09-05
Louisiana,2011,37,1.98413,35,4,1764,2011-37,2011-09-12
Louisiana,2011,38,3.1651,37,3,1169,2011-38,2011-09-19
Louisiana,2011,39,2.97633,127,7,4267,2011-39,2011-09-26
Louisiana,2011,40,2.84851,377,24,13235,2011-40,2011-10-03
Louisiana,2011,41,2.89159,355,24,12277,2011-41,2011-10-10
Louisiana,2011,42,2.45195,333,24,13581,2011-42,2011-10-17
Louisiana,2011,43,2.35048,314,21,13359,2011-43,2011-10-24
Louisiana,2011,44,2.48977,420,29,16869,2011-44,2011-10-31
Louisiana,2011,45,2.47432,289,23,11680,2011-45,2011-11-07
Louisiana,2011,46,2.82114,356,24,12619,2011-46,2011-11-14
Louisiana,2011,47,2.52569,290,21,11482,2011-47,2011-11-21
Louisiana,2011,48,2.95145,355,23,12028,2011-48,2011-11-28
Louisiana,2011,49,2.68642,321,24,11949,2011-49,2011-12-05
Louisiana,2011,50,3.72645,449,20,12049,2011-50,2011-12-12
Louisiana,2011,51,2.72098,338,21,12422,2011-51,2011-12-19
Louisiana,2011,52,3.01952,314,15,10399,2011-52,2011-12-26
Louisiana,2012,1,3.41888,397,24,11612,2012-1,2012-01-02
Louisiana,2012,2,2.41556,226,22,9356,2012-2,2012-01-09
Louisiana,2012,3,2.63129,238,21,9045,2012-3,2012-01-16
Louisiana,2012,4,2.13152,270,21,12667,2012-4,2012-01-23
Louisiana,2012,5,2.05962,266,20,12915,2012-5,2012-01-30
Louisiana,2012,6,2.85781,365,22,12772,2012-6,2012-02-06
Louisiana,2012,7,3.17863,376,22,11829,2012-7,2012-02-13
Louisiana,2012,8,2.51418,430,23,17103,2012-8,2012-02-20
Louisiana,2012,9,2.4183,370,23,15300,2012-9,2012-02-27
Louisiana,2012,10,2.51068,329,20,13104,2012-10,2012-03-05
Louisiana,2012,11,2.74672,425,25,15473,2012-11,2012-03-12
Louisiana,2012,12,2.51933,365,23,14488,2012-12,2012-03-19
Louisiana,2012,13,2.60108,422,24,16224,2012-13,2012-03-26
Louisiana,2012,14,2.23763,284,20,12692,2012-14,2012-04-02
Louisiana,2012,15,1.81041,233,21,12870,2012-15,2012-04-09
Louisiana,2012,16,2.20084,350,25,15903,2012-16,2012-04-16
Louisiana,2012,17,1.99036,289,20,14520,2012-17,2012-04-23
Louisiana,2012,18,2.0997,326,22,15526,2012-18,2012-04-30
Louisiana,2012,19,1.83375,227,18,12379,2012-19,2012-05-07
Louisiana,2012,20,1.76575,248,27,14045,2012-20,2012-05-14
Louisiana,2012,21,1.65543,302,25,18243,2012-21,2012-05-21
Louisiana,2012,22,0.844773,120,27,14205,2012-22,2012-05-28
Louisiana,2012,23,1.62299,262,25,16143,2012-23,2012-06-04
Louisiana,2012,24,1.3967,206,24,14749,2012-24,2012-06-11
Louisiana,2012,25,1.24336,206,22,16568,2012-25,2012-06-18
Louisiana,2012,26,1.19146,202,24,16954,2012-26,2012-06-25
Louisiana,2012,27,1.16744,184,23,15761,2012-27,2012-07-02
Louisiana,2012,28,1.17785,191,24,16216,2012-28,2012-07-09
Louisiana,2012,29,1.06077,199,24,18760,2012-29,2012-07-16
Louisiana,2012,30,0.988003,196,27,19838,2012-30,2012-07-23
Louisiana,2012,31,1.2345,227,27,18388,2012-31,2012-07-30
Louisiana,2012,32,1.32595,261,29,19684,2012-32,2012-08-06
Louisiana,2012,33,1.1174,219,28,19599,2012-33,2012-08-13
Louisiana,2012,34,1.70864,344,28,20133,2012-34,2012-08-20
Louisiana,2012,35,1.97955,364,27,18388,2012-35,2012-08-27
Louisiana,2012,36,1.59251,301,20,18901,2012-36,2012-09-03
Louisiana,2012,37,1.79319,360,28,20076,2012-37,2012-09-10
Louisiana,2012,38,1.89412,395,29,20854,2012-38,2012-09-17
Louisiana,2012,39,1.81666,370,27,20367,2012-39,2012-09-24
Louisiana,2012,40,2.8831,549,30,19042,2012-40,2012-10-01
Louisiana,2012,41,2.88909,677,39,23433,2012-41,2012-10-08
Louisiana,2012,42,2.65559,681,39,25644,2012-42,2012-10-15
Louisiana,2012,43,3.26236,809,41,24798,2012-43,2012-10-22
Louisiana,2012,44,3.3036,837,39,25336,2012-44,2012-10-29
Louisiana,2012,45,4.23698,1175,45,27732,2012-45,2012-11-05
Louisiana,2012,46,4.22369,1108,38,26233,2012-46,2012-11-12
Louisiana,2012,47,5.20172,1163,33,22358,2012-47,2012-11-19
Louisiana,2012,48,4.95046,1444,43,29169,2012-48,2012-11-26
Louisiana,2012,49,5.5426,1759,48,31736,2012-49,2012-12-03
Louisiana,2012,50,6.95104,2138,48,30758,2012-50,2012-12-10
Louisiana,2012,51,7.91033,2096,39,26497,2012-51,2012-12-17
Louisiana,2012,52,8.9449,2484,42,27770,2012-52,2012-12-24
Louisiana,2013,1,7.14434,2068,46,28946,2013-1,2013-01-07
Louisiana,2013,2,6.49926,1967,50,30265,2013-2,2013-01-14
Louisiana,2013,3,5.71979,1751,53,30613,2013-3,2013-01-21
Louisiana,2013,4,5.3964,1750,51,32429,2013-4,2013-01-28
Louisiana,2013,5,4.67644,1592,57,34043,2013-5,2013-02-04
Louisiana,2013,6,4.24231,1339,53,31563,2013-6,2013-02-11
Louisiana,2013,7,3.45379,1102,53,31907,2013-7,2013-02-18
Louisiana,2013,8,3.50837,1085,53,30926,2013-8,2013-02-25
Louisiana,2013,9,3.06236,967,51,31577,2013-9,2013-03-04
Louisiana,2013,10,3.28033,1015,51,30942,2013-10,2013-03-11
Louisiana,2013,11,3.76361,940,50,24976,2013-11,2013-03-18
Louisiana,2013,12,2.82755,868,52,30698,2013-12,2013-03-25
Louisiana,2013,13,2.91392,940,52,32259,2013-13,2013-04-01
Louisiana,2013,14,2.85127,943,54,33073,2013-14,2013-04-08
Louisiana,2013,15,2.26379,771,53,34058,2013-15,2013-04-15
Louisiana,2013,16,1.83512,577,48,31442,2013-16,2013-04-22
Louisiana,2013,17,1.88561,603,53,31979,2013-17,2013-04-29
Louisiana,2013,18,1.88421,593,51,31472,2013-18,2013-05-06
Louisiana,2013,19,2.06497,642,51,31090,2013-19,2013-05-13
Louisiana,2013,20,2.13555,714,53,33434,2013-20,2013-05-20
Louisiana,2013,21,1.90332,539,49,28319,2013-21,2013-05-27
Louisiana,2013,22,1.68134,508,52,30214,2013-22,2013-06-03
